Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2022-04-05,45555.9921875,3411.79248046875,0.8176419734954834,126.86223602294922,116.11331176757812,1.170801043510437,91.0210952758789,,0.1729069948196411,1.5929210186004639
2022-04-06,43206.73828125,3171.69189453125,0.7613139748573303,112.88338470458984,107.87109375,1.052770972251892,82.9559097290039,,0.14341700077056885,1.4587470293045044
2022-04-07,43503.84765625,3233.274658203125,0.7879999876022339,118.79651641845703,103.55706787109375,1.0918940305709839,87.91970825195312,,0.14610199630260468,1.5140539407730103
2022-04-08,42287.6640625,3192.073974609375,0.7540559768676758,109.8008804321289,94.57099151611328,1.0263259410858154,83.76922607421875,,0.14254899322986603,1.4357019662857056
2022-04-09,42782.13671875,3261.916259765625,0.7635849714279175,112.97279357910156,97.41673278808594,1.0450149774551392,84.5946273803711,,0.14430299401283264,1.4643219709396362
2022-04-10,42207.671875,3211.866943359375,0.7566140294075012,111.74243927001953,92.57853698730469,1.0308849811553955,81.81646728515625,,0.14953500032424927,1.4334650039672852
2022-04-11,39521.90234375,2981.05224609375,0.6950230002403259,99.33910369873047,82.39298248291016,0.92044997215271,74.17261505126953,,0.1346540004014969,1.3331739902496338
2022-04-12,40127.18359375,3030.37646484375,0.7166140079498291,103.30638885498047,84.4989242553711,0.955145001411438,76.36006164550781,,0.13807600736618042,1.3928680419921875
2022-04-13,41166.73046875,3118.34423828125,0.7238500118255615,105.00194549560547,87.6440658569336,0.9746959805488586,80.0019760131836,,0.14008000493049622,1.420106053352356
2022-04-14,39935.515625,3019.909423828125,0.7268189787864685,100.70780181884766,81.64793395996094,0.9324120283126831,76.81785583496094,,0.14392000436782837,1.3726409673690796
2022-04-15,40553.46484375,3040.91650390625,0.7856749892234802,101.30977630615234,80.35179901123047,0.9547169804573059,77.43753814697266,,0.14602600038051605,1.396420955657959
2022-04-16,40424.484375,3062.310302734375,0.781840980052948,102.25731658935547,81.01432800292969,0.9526399970054626,77.89026641845703,,0.14371199905872345,1.3909319639205933
2022-04-17,39716.953125,2993.4033203125,0.7531539797782898,100.40969848632812,77.42713928222656,0.9174659848213196,75.70925903320312,,0.13945899903774261,1.3400739431381226
2022-04-18,40826.21484375,3057.606689453125,0.7680169939994812,102.15853118896484,91.07435607910156,0.9367300271987915,77.7936782836914,,0.14028599858283997,1.4211549758911133
2022-04-19,41502.75,3104.1064453125,0.7750629782676697,108.58203125,95.61550903320312,0.9533330202102661,80.28591918945312,,0.14266499876976013,1.4281760454177856
2022-04-20,41374.37890625,3077.745849609375,0.7521780133247375,105.49700164794922,94.95568084716797,0.9373409748077393,78.27433013916016,,0.14087800681591034,1.4177440404891968
2022-04-21,40527.36328125,2987.480712890625,0.7331780195236206,101.77613830566406,90.79915618896484,0.9104740023612976,75.08074188232422,,0.13636499643325806,1.3798619508743286
2022-04-22,39740.3203125,2964.835693359375,0.7191939949989319,100.61205291748047,93.68228912353516,0.9071540236473083,74.12296295166016,,0.13639500737190247,1.3991390466690063
2022-04-23,39486.73046875,2938.114013671875,0.707705020904541,100.74443817138672,89.53475189208984,0.8885030150413513,72.92001342773438,,0.1342409998178482,1.3659709692001343
2022-04-24,39469.29296875,2922.732666015625,0.6987389922142029,99.23579406738281,90.56023406982422,0.8863499760627747,71.60303497314453,,0.13194699585437775,1.3442449569702148
2022-04-25,40458.30859375,3009.3935546875,0.6944260001182556,101.24763488769531,97.03572845458984,0.8986949920654297,72.86742401123047,,0.1579589992761612,1.3526660203933716
2022-04-26,38117.4609375,2808.29833984375,0.6416990160942078,95.78215026855469,88.55046844482422,0.8276450037956238,68.67205810546875,,0.1377670019865036,1.2428330183029175
2022-04-27,39241.12109375,2888.9296875,0.652318000793457,98.37886810302734,89.0901107788086,0.840595006942749,69.85772705078125,16.948017120361328,0.1396999955177307,1.2576849460601807
2022-04-28,39773.828125,2936.94091796875,0.6443629860877991,98.18572998046875,88.96168518066406,0.8439499735832214,67.31945037841797,16.99651336669922,0.137363001704216,1.2389039993286133
2022-04-29,38609.82421875,2815.601806640625,0.6114069819450378,94.01134490966797,85.11630249023438,0.8050429821014404,63.41709518432617,16.162790298461914,0.13502700626850128,1.1405789852142334
2022-04-30,37714.875,2730.186767578125,0.5870910286903381,85.09593200683594,78.3440933227539,0.756659984588623,57.048004150390625,14.519939422607422,0.12755699455738068,1.0357500314712524
